Series Name,Series Code,Country Name,Country Code,1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Middle income,MIC,4.017201821,3.935509924,3.764563189,3.118399789,2.758701077,2.969872454,2.995121756,3.131567389,2.91958089,3.007116733,3.089653638,3.107783715,2.970022397,2.730915624,2.465576378,2.213220262,2.120799418,1.98651794,1.960418104,1.99164951,1.921096779,1.864957199,1.807653054,1.918936608,1.83511738,1.880464101,1.913933964,1.863495927,1.815670568,1.776813645,1.721727976,1.688991425,1.699200097,1.902632178,1.762110891,1.664782522,1.699487802,1.718396878,1.740291008,1.749557499,1.752823603,1.723091175,1.682608252,1.681164033,1.771386517,1.620716074,1.675213923,1.785161971,1.81846702,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,North America,NAC,4.849868662,4.845586218,4.679072658,4.676712052,4.856213919,5.302370509,6.396092187,5.956574305,5.90203021,6.114219666,6.281246935,6.063363394,5.709176413,5.511573727,5.273806751,4.613112392,4.710748861,4.387711882,4.029602376,3.690770923,3.399119996,3.252373016,3.074372681,2.964335909,2.976918865,2.993881316,3.295956962,3.630302509,3.790559571,3.843081972,3.78691673,3.807321857,4.142038379,4.572429863,4.544025221,4.448255177,4.123657046,3.725189881,3.428063624,3.282415451,3.233472737,3.145820894,3.150033401,3.249000291,3.481107549,3.232886304,3.140649262,3.153142056,3.26675419,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,OECD members,OED,3.592396017,3.537452678,3.348396909,3.335129951,3.412772297,3.661759238,4.236825216,4.092482489,4.10465052,4.206778342,3.976651567,3.750557516,3.494558836,3.415441299,3.260477321,2.940724196,2.882036789,2.713365694,2.522940633,2.309741448,2.253214764,2.233236476,2.177523203,2.12060437,2.113166315,2.140223319,2.271812357,2.369815296,2.387644364,2.405681708,2.377758495,2.350314435,2.449655736,2.686966413,2.64126917,2.542154518,2.458889856,2.317771364,2.213415428,2.209389794,2.189352764,2.152114335,2.167153995,2.250600743,2.427194513,2.29948877,2.299775045,2.362345757,2.551897212,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,2.169315173,2.601742272,..,..,4.074475936,4.700827421,4.669301061,5.182287831,2.976965862,3.06517581,2.673298416,3.206196597,3.710748583,3.231970802,2.489622569,2.125588889,2.132477881,1.838035971,1.762031191,1.635146891,1.668913139,1.581520782,1.54579684,1.541611786,1.678440509,1.652421307,1.516715431,1.514383289,1.495039035,1.592223447,1.595776006,1.555090057,1.469197614,1.482382074,1.552097808,1.768270627,1.613956403,1.567788894,1.822933925,1.971128116,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Post-demographic dividend,PST,3.555612229,3.510064987,3.336063063,3.340379337,3.436939152,3.706677606,4.277336305,4.120571193,4.143723492,4.257123744,3.994557388,3.755164846,3.499440603,3.438962805,3.282293709,2.942144613,2.901370595,2.735548141,2.549651925,2.317193326,2.25289198,2.248439663,2.200630493,2.138860662,2.138731261,2.173919772,2.312656339,2.411158389,2.434667876,2.462332741,2.438617533,2.407315656,2.510430318,2.746557979,2.707182831,2.609471238,2.523869306,2.374561183,2.264033785,2.262561499,2.232527034,2.192371806,2.201957422,2.291187432,2.468256916,2.344819378,2.420039771,2.512534827,2.656307882,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Pre-demographic dividend,PRE,5.033686552,4.778044135,4.556363241,4.022084027,3.514844464,3.782104106,2.386303792,..,..,..,2.126485555,2.864737987,..,..,..,2.530523923,1.688482596,2.380106147,1.473473294,1.019658813,0.809825317,0.875196453,0.943958697,2.068511529,1.491394526,1.508910862,1.487206596,1.306645156,1.451270216,1.388780921,1.396467169,1.497990525,1.727508052,1.905874544,1.581947806,1.499673547,1.367592906,1.728621734,1.612005099,1.727897954,1.436206405,1.554778029,1.323287469,1.243885206,1.294030474,1.328189336,1.140881018,1.405884165,1.466241736,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.371221992,1.358962588,1.308253706,1.488438975,1.432392497,1.319616799,1.312935218,1.31826433,1.374992236,1.368985729,..,..,1.346160518,1.407847159,1.604068369,1.46704503,1.356079201,1.586173914,1.68569638,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Asia,SAS,3.191974713,2.952825861,2.902624991,2.980867983,2.872854064,2.903755999,3.075361444,3.102172964,3.153613596,3.323449227,3.811620482,3.946585671,3.472786016,3.277798844,2.938759875,2.722241078,2.5772786,2.678873938,2.575810096,2.569853722,2.45338003,2.58270285,2.651395482,2.83568362,2.834473286,2.784257275,2.66098918,2.525844234,2.673150359,2.746679482,2.557992937,2.400413402,2.523039274,2.972242412,2.765117973,2.595848177,2.494427394,2.419459446,2.423400132,2.343794942,2.384009297,2.370185786,2.262811479,2.372976781,2.575545946,2.292312862,2.187226267,2.180282295,2.107328834,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Asia (IDA & IBRD),TSA,3.191974713,2.952825861,2.902624991,2.980867983,2.872854064,2.903755999,3.075361444,3.102172964,3.153613596,3.323449227,3.811620482,3.946585671,3.472786016,3.277798844,2.938759875,2.722241078,2.5772786,2.678873938,2.575810096,2.569853722,2.45338003,2.58270285,2.651395482,2.83568362,2.834473286,2.784257275,2.66098918,2.525844234,2.673150359,2.746679482,2.557992937,2.400413402,2.523039274,2.972242412,2.765117973,2.595848177,2.494427394,2.419459446,2.423400132,2.343794942,2.384009297,2.370185786,2.262811479,2.372976781,2.575545946,2.292312862,2.187226267,2.180282295,2.107328834,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sub-Saharan Africa,SSF,3.912741436,4.099581614,4.024376207,3.653550122,3.159083366,3.047971302,2.893829322,3.081046909,2.941845973,2.688646172,2.88936926,3.50225379,3.843663751,3.830143143,3.655184068,2.940900765,2.323580669,2.449676664,2.013423018,1.529151009,1.206280702,1.206549318,1.214705256,1.883468488,1.63372065,1.61209832,1.642356019,1.4380129,1.446246075,1.305487947,1.287416033,1.283439989,1.4510842,1.533163087,1.259174893,1.226542688,1.195671447,1.289983948,1.278516849,1.14698459,1.066482243,1.089459767,1.000847467,0.90021965,1.018889153,1.138675529,1.025153542,1.084939499,1.050103538,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,3.90470258,4.104554965,3.995756166,3.548687876,3.006931448,2.954425019,2.780132071,2.950145255,2.775269656,2.519505585,2.726032181,3.365691009,3.653673406,3.534634987,3.426803983,2.832274722,2.283236468,2.432850894,1.995492303,1.515603631,1.189408195,1.17035178,1.11804016,1.71525124,1.503271609,1.548392378,1.600482548,1.407845324,1.420301465,1.281624151,1.27051195,1.271826755,1.449905073,1.54278441,1.261922963,1.229715519,1.204886345,1.30367811,1.293609091,1.164043351,1.084174019,1.109163277,1.017973596,0.91510572,1.03172503,1.112306523,0.996927807,1.098758995,1.083887873,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,3.912741436,4.099581614,4.024376207,3.653550122,3.159083366,3.047971302,2.893829322,3.081046909,2.941845973,2.688646172,2.88936926,3.50225379,3.843663751,3.830143143,3.655184068,2.940900765,2.323580669,2.449676664,2.013423018,1.529151009,1.206280702,1.206549318,1.214705256,1.883468488,1.63372065,1.61209832,1.642356019,1.4380129,1.446246075,1.305487947,1.287416033,1.283439989,1.4510842,1.533163087,1.259174893,1.226542688,1.195671447,1.289983948,1.278516849,1.14698459,1.066482243,1.089459767,1.000847467,0.90021965,1.018889153,1.138675529,1.025153542,1.084939499,1.050103538,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Upper middle income,UMC,3.842191063,3.797498526,3.663811555,2.856878656,2.499260792,2.800512382,2.811110005,2.947448824,2.686287327,2.757261322,2.766771091,2.646741113,2.563925942,2.454146208,2.199198291,1.980214638,1.906210675,1.737724218,1.764704625,1.848185098,1.806124836,1.741453852,1.668664221,1.71250197,1.632212918,1.684686523,1.73615872,1.698323908,1.64369009,1.607451369,1.58338206,1.564560718,1.579169501,1.757774912,1.624595787,1.54774086,1.602574308,1.631620596,1.653670856,1.675870779,1.662456382,1.62486124,1.594650139,1.604221171,1.679293903,1.522033721,1.620288684,1.754467843,1.794668898,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,World,WLD,3.708768506,3.778371872,3.59668999,3.523573518,3.551030764,3.822671179,4.343191693,4.203204072,4.195739339,4.253536205,3.925567933,3.800959937,3.559719497,3.455390496,3.328949895,3.034129773,2.951885575,2.780837509,2.597265219,2.368198064,2.293723657,2.303515455,2.247224882,2.201309859,2.192795329,2.227284068,2.329219125,2.388424193,2.387654123,2.390591685,2.349924224,2.31100176,2.372475791,2.602760945,2.504587686,2.396648399,2.360529848,2.292393615,2.243102507,2.240394313,2.194678688,2.146722937,2.120122856,2.164880829,2.31140999,2.164935067,2.215117133,2.308747753,2.469231212,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 04/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
